date,electricity,_true_anomaly,_synthetic_temp,temperature,dayofweek,is_weekend,month,dayofyear,is_holiday,is_workday,holiday_name,is_spring_festival,days_to_cny,gdp_yoy,pmi,CDD,HDD,log_elec
2021-01-14,90.39867891744598,1,7.386405705388947,7.386405705388947,3,0,1,14,0,1,,0,-24.0,4.41,48.2,0.0,2.613594294611053,4.5042296535462825
2021-01-15,92.44818493354914,1,7.022137575824874,7.022137575824874,4,0,1,15,0,1,,0,-23.0,4.41,48.2,0.0,2.977862424175126,4.526648324687989
2021-01-16,81.83572676626588,1,2.103546072012908,2.103546072012908,5,1,1,16,1,0,,0,-22.0,4.41,48.2,0.0,7.896453927987092,4.404713905791705
2021-01-17,80.51056051156422,1,2.836296149000815,2.836296149000815,6,1,1,17,1,0,,0,-21.0,4.41,48.2,0.0,7.163703850999185,4.3883883622993825
2021-01-18,94.28629919275573,1,6.364810276076197,6.364810276076197,0,0,1,18,0,1,,0,-20.0,4.41,48.2,0.0,3.635189723923803,4.546335889505446
2021-01-19,96.3199194404907,1,5.041229780472191,5.041229780472191,1,0,1,19,0,1,,0,-19.0,4.41,48.2,0.0,4.958770219527809,4.567675145186518
2021-01-20,95.60513003932193,1,8.195479973601994,8.195479973601994,2,0,1,20,0,1,,0,-18.0,4.41,48.2,0.0,1.8045200263980057,4.560226480116812
2021-01-21,100.3508652383218,1,4.974067711629149,4.974067711629149,3,0,1,21,0,1,,0,-17.0,4.41,48.2,0.0,5.025932288370851,4.608672697410675
2021-01-22,99.81316952077188,1,5.9213996056362355,5.9213996056362355,4,0,1,22,0,1,,0,-16.0,4.41,48.2,0.0,4.0786003943637645,4.60330013373755
2021-01-23,88.36854526789672,1,4.604556109929964,4.604556109929964,5,1,1,23,1,0,,0,-15.0,4.41,48.2,0.0,5.395443890070036,4.481516083562309
2021-01-24,93.07193548986729,1,0.0981326439962853,0.0981326439962853,6,1,1,24,1,0,,0,-14.0,4.41,48.2,0.0,9.901867356003715,4.533372694047434
2021-01-25,104.05268860747695,1,7.8731831493431805,7.8731831493431805,0,0,1,25,0,1,,0,-13.0,4.41,48.2,0.0,2.1268168506568195,4.644897392077907
2021-01-26,109.9203643180681,1,0.8294471554598868,0.8294471554598868,1,0,1,26,0,1,,0,-12.0,4.41,48.2,0.0,9.170552844540113,4.699756142861451
2021-01-27,107.45363548403289,1,5.5051372451824205,5.5051372451824205,2,0,1,27,0,1,,0,-11.0,4.41,48.2,0.0,4.4948627548175795,4.6770594567091095
2021-01-28,104.08212579962698,1,7.812124214231121,7.812124214231121,3,0,1,28,0,1,,0,-10.0,4.41,48.2,0.0,2.1878757857688793,4.645180258665413
2021-01-29,104.53333796317693,1,6.574008756916453,6.574008756916453,4,0,1,29,0,1,,0,-9.0,4.41,48.2,0.0,3.425991243083547,4.649506044098738
2021-01-30,85.26344919179402,1,6.998199890881136,6.998199890881136,5,1,1,30,1,0,,0,-8.0,4.41,48.2,0.0,3.0018001091188644,4.44574586550112
2021-01-31,85.39460743233174,1,4.540387151531029,4.540387151531029,6,1,1,31,1,0,,0,-7.0,4.41,48.2,0.0,5.459612848468971,4.447282953980334
2021-02-01,100.83531710574121,1,5.588579255408837,5.588579255408837,0,0,2,32,0,1,,0,-6.0,4.4,49.4,0.0,4.411420744591163,4.6134886623852065
2021-02-02,105.27463503925007,0,-0.6560928036543023,-0.6560928036543023,1,0,2,33,0,1,,0,-5.0,4.4,49.4,0.0,10.656092803654303,4.656572507304866
2021-02-03,95.13456595594059,0,5.981312126285805,5.981312126285805,2,0,2,34,0,1,,0,-4.0,4.4,49.4,0.0,4.018687873714195,4.555292373080533
2021-02-04,91.39607609026547,0,4.8028720733119385,4.8028720733119385,3,0,2,35,0,1,,0,-3.0,4.4,49.4,0.0,5.1971279266880615,4.51520254635982
2021-02-05,89.54584634885005,0,7.579926790120794,7.579926790120794,4,0,2,36,0,1,,0,-2.0,4.4,49.4,0.0,2.420073209879206,4.494750743833538
2021-02-06,74.64625269771606,0,4.350172404186746,4.350172404186746,5,1,2,37,1,0,,0,-1.0,4.4,49.4,0.0,5.649827595813254,4.312760324436088
2021-02-07,68.89433746493663,0,10.150653884404267,10.150653884404267,6,1,2,38,0,1,Spring Festival,1,0.0,4.4,49.4,0.0,0.0,4.232573989808243
2021-02-08,94.78855139800304,0,3.7636641847843224,3.7636641847843224,0,0,2,39,0,1,,0,1.0,4.4,49.4,0.0,6.236335815215678,4.5516486361243444
2021-02-09,95.65045758889623,0,4.040291541431291,4.040291541431291,1,0,2,40,0,1,,0,2.0,4.4,49.4,0.0,5.959708458568709,4.560700479867461
2021-02-10,99.80234599747286,0,1.2856016866487172,1.2856016866487172,2,0,2,41,0,1,,0,3.0,4.4,49.4,0.0,8.714398313351282,4.603191690029839
2021-02-11,75.3209567565654,0,7.557976544123975,7.557976544123975,3,0,2,42,1,0,Spring Festival,1,4.0,4.4,49.4,0.0,2.4420234558760248,4.321758406264905
2021-02-12,74.39630729876136,0,13.652789646912087,13.652789646912087,4,0,2,43,1,0,Spring Festival,1,5.0,4.4,49.4,0.0,0.0,4.309406307526119
2021-02-13,63.84141225921179,0,4.401084532582144,4.401084532582144,5,1,2,44,1,0,Spring Festival,1,6.0,4.4,49.4,0.0,5.598915467417856,4.15640207475169
2021-02-14,65.06998636498143,0,2.975165434130512,2.975165434130512,6,1,2,45,1,0,Spring Festival,1,7.0,4.4,49.4,0.0,7.024834565869488,4.1754634039630165
2021-02-15,76.50460676021551,0,4.523826977936763,4.523826977936763,0,0,2,46,1,0,Spring Festival,1,8.0,4.4,49.4,0.0,5.476173022063237,4.337350958107178
2021-02-16,80.25621436197541,0,2.2668025058770302,2.2668025058770302,1,0,2,47,1,0,Spring Festival,1,9.0,4.4,49.4,0.0,7.73319749412297,4.3852241965443985
2021-02-17,76.73521219371044,0,5.849342008811581,5.849342008811581,2,0,2,48,1,0,Spring Festival,1,10.0,4.4,49.4,0.0,4.150657991188419,4.340360692902578
2021-02-18,111.74274177151582,0,2.172360352924735,2.172360352924735,3,0,2,49,0,1,,0,11.0,4.4,49.4,0.0,7.827639647075265,4.716199280793835
2021-02-19,110.42973619944868,0,5.785911962125883,5.785911962125883,4,0,2,50,0,1,,0,12.0,4.4,49.4,0.0,4.214088037874117,4.704379447207582
2021-02-20,86.78334557318858,0,10.118142419251123,10.118142419251123,5,1,2,51,0,1,Spring Festival,1,13.0,4.4,49.4,0.0,0.0,4.463414731980027
2021-02-21,89.70213271460308,0,12.144269117956222,12.144269117956222,6,1,2,52,1,0,,0,14.0,4.4,49.4,0.0,0.0,4.496494544864635
2021-02-22,112.38735572646804,0,4.737130363091523,4.737130363091523,0,0,2,53,0,1,,0,15.0,4.4,49.4,0.0,5.262869636908477,4.721951437594957
2021-02-23,112.48816203789228,0,4.348102481963196,4.348102481963196,1,0,2,54,0,1,,0,16.0,4.4,49.4,0.0,5.651897518036804,4.72284798977795
2021-02-24,107.63123089943701,0,9.105327425524244,9.105327425524244,2,0,2,55,0,1,,0,17.0,4.4,49.4,0.0,0.8946725744757558,4.678710855608071
2021-02-25,111.5734912147089,0,6.213966962263872,6.213966962263872,3,0,2,56,0,1,,0,18.0,4.4,49.4,0.0,3.7860330377361278,4.714683487813182
2021-02-26,98.28539475694932,0,7.237824517584277,7.237824517584277,4,0,2,57,0,1,,0,19.0,4.4,49.4,0.0,2.7621754824157234,4.587875437853334
2021-02-27,78.82099231673638,0,13.223546410772952,13.223546410772952,5,1,2,58,1,0,,0,20.0,4.4,49.4,0.0,0.0,4.367179361344249
2021-02-28,81.67918273279788,0,11.78423234975926,11.78423234975926,6,1,2,59,1,0,,0,21.0,4.4,49.4,0.0,0.0,4.402799168086444
2021-03-01,100.57879802735147,0,11.979242906319223,11.979242906319223,0,0,3,60,0,1,,0,22.0,3.85,48.5,0.0,0.0,4.610941480258329
2021-03-02,105.68235921224456,0,6.459111602789794,6.459111602789794,1,0,3,61,0,1,,0,23.0,3.85,48.5,0.0,3.540888397210206,4.660437984077727
2021-03-03,108.55473832068967,0,7.516359876911196,7.516359876911196,2,0,3,62,0,1,,0,24.0,3.85,48.5,0.0,2.4836401230888043,4.687254546414364
2021-03-04,108.02895980681257,0,8.603452276425251,8.603452276425251,3,0,3,63,0,1,,0,25.0,3.85,48.5,0.0,1.3965477235747485,4.682399337538786
2021-03-05,105.68297262809529,0,8.28111924805532,8.28111924805532,4,0,3,64,0,1,,0,26.0,3.85,48.5,0.0,1.7188807519446794,4.660443788396206
2021-03-06,87.54877896671918,0,10.489740433426988,10.489740433426988,5,1,3,65,1,0,,0,27.0,3.85,48.5,0.0,0.0,4.4721961119380795
2021-03-07,93.16832725726069,0,6.961121384502567,6.961121384502567,6,1,3,66,1,0,,0,28.0,3.85,48.5,0.0,3.038878615497433,4.53440782763862
2021-03-08,116.79161402471114,0,4.662623251754618,4.662623251754618,0,0,3,67,0,1,,0,29.0,3.85,48.5,0.0,5.337376748245382,4.760391270082908
2021-03-09,112.79890775931835,0,7.680163823573553,7.680163823573553,1,0,3,68,0,1,,0,30.0,3.85,48.5,0.0,2.3198361764264472,4.725606656032312
2021-03-10,108.17988434623022,0,11.916102726453467,11.916102726453467,2,0,3,69,0,1,,0,31.0,3.85,48.5,0.0,0.0,4.683795437356282
2021-03-11,107.88980946761183,0,9.135491588332126,9.135491588332126,3,0,3,70,0,1,,0,32.0,3.85,48.5,0.0,0.8645084116678738,4.681110423574219
2021-03-12,106.43061792379125,0,11.689955873215013,11.689955873215013,4,0,3,71,0,1,,0,33.0,3.85,48.5,0.0,0.0,4.667493297953521
2021-03-13,89.20386538207599,0,11.59166643793998,11.59166643793998,5,1,3,72,1,0,,0,34.0,3.85,48.5,0.0,0.0,4.4909243725268535
2021-03-14,89.28024108084202,0,10.494977591360424,10.494977591360424,6,1,3,73,1,0,,0,35.0,3.85,48.5,0.0,0.0,4.491780198907604
2021-03-15,112.79650083464925,0,8.183692591997518,8.183692591997518,0,0,3,74,0,1,,0,36.0,3.85,48.5,0.0,1.8163074080024817,4.725585317613377
2021-03-16,110.70368412539526,0,9.561088849527666,9.561088849527666,1,0,3,75,0,1,,0,37.0,3.85,48.5,0.0,0.4389111504723342,4.706857119426355
2021-03-17,108.15830263218695,0,10.374205753933273,10.374205753933273,2,0,3,76,0,1,,0,38.0,3.85,48.5,0.0,0.0,4.6835959190519425
2021-03-18,106.69488740840907,0,9.759007612669212,9.759007612669212,3,0,3,77,0,1,,0,39.0,3.85,48.5,0.0,0.2409923873307882,4.669973241587171
2021-03-19,107.92879877443718,0,15.176321356950321,15.176321356950321,4,0,3,78,0,1,,0,40.0,3.85,48.5,0.0,0.0,4.681471739102728
2021-03-20,89.24792650650726,0,12.523635474727262,12.523635474727262,5,1,3,79,1,0,,0,41.0,3.85,48.5,0.0,0.0,4.491418187969785
2021-03-21,90.00985932484063,0,8.787709220996238,8.787709220996238,6,1,3,80,1,0,,0,42.0,3.85,48.5,0.0,1.2122907790037623,4.4999192123841
2021-03-22,107.6199125163654,0,11.465360096938758,11.465360096938758,0,0,3,81,0,1,,0,43.0,3.85,48.5,0.0,0.0,4.678605691167108
2021-03-23,111.49340808190985,0,8.102239222566867,8.102239222566867,1,0,3,82,0,1,,0,44.0,3.85,48.5,0.0,1.8977607774331329,4.713965468810882
2021-03-24,107.81583984465436,0,13.397288935384822,13.397288935384822,2,0,3,83,0,1,,0,45.0,3.85,48.5,0.0,0.0,4.68042458501512
2021-03-25,107.65150388341137,0,11.178768045440554,11.178768045440554,3,0,3,84,0,1,,0,46.0,3.85,48.5,0.0,0.0,4.678899193832729
2021-03-26,109.22162873511219,0,16.02797159996949,16.02797159996949,4,0,3,85,0,1,,0,47.0,3.85,48.5,0.0,0.0,4.69337910903831
2021-03-27,88.6391499098944,0,13.560407837949567,13.560407837949567,5,1,3,86,1,0,,0,48.0,3.85,48.5,0.0,0.0,4.484573632586271
2021-03-28,89.79795118048106,0,9.755489110474059,9.755489110474059,6,1,3,87,1,0,,0,49.0,3.85,48.5,0.0,0.2445108895259409,4.497562159685754
2021-03-29,109.2757917885382,0,11.964861383758256,11.964861383758256,0,0,3,88,0,1,,0,50.0,3.85,48.5,0.0,0.0,4.693874886557382
2021-03-30,107.0080395654778,0,11.444417168317516,11.444417168317516,1,0,3,89,0,1,,0,51.0,3.85,48.5,0.0,0.0,4.67290396776529
2021-03-31,108.12169704478644,0,17.369070645957297,17.369070645957297,2,0,3,90,0,1,,0,52.0,3.85,48.5,0.0,0.0,4.683257417222788
2021-04-01,111.29671852818709,0,11.911072354103593,11.911072354103593,3,0,4,91,0,1,,0,53.0,4.63,48.6,0.0,0.0,4.712199774721859
2021-04-02,107.08669702655047,0,14.865314498710315,14.865314498710315,4,0,4,92,0,1,,0,54.0,4.63,48.6,0.0,0.0,4.673638758969069
2021-04-03,76.17527549508084,0,11.779271429954614,11.779271429954614,5,1,4,93,1,0,Tomb-sweeping Day,0,55.0,4.63,48.6,0.0,0.0,4.333036941472792
2021-04-04,76.50377416225056,0,12.30074307151403,12.30074307151403,6,1,4,94,1,0,Tomb-sweeping Day,0,56.0,4.63,48.6,0.0,0.0,4.337340075069792
2021-04-05,96.05463412310529,0,16.369011576982764,16.369011576982764,0,0,4,95,1,0,Tomb-sweeping Day,0,57.0,4.63,48.6,0.0,0.0,4.564917135037758
2021-04-06,109.19586009788551,0,14.580283996198975,14.580283996198975,1,0,4,96,0,1,,0,58.0,4.63,48.6,0.0,0.0,4.6931431514006325
2021-04-07,108.99264089681836,0,15.316152796320948,15.316152796320948,2,0,4,97,0,1,,0,59.0,4.63,48.6,0.0,0.0,4.691280365241835
2021-04-08,111.21471253182402,0,15.148948148551993,15.148948148551993,3,0,4,98,0,1,,0,60.0,4.63,48.6,0.0,0.0,4.711462680005554
2021-04-09,104.88494198394527,0,16.46762889403834,16.46762889403834,4,0,4,99,0,1,,0,61.0,4.63,48.6,0.0,0.0,4.652863958710926
2021-04-10,90.16329952931913,0,14.262575636757548,14.262575636757548,5,1,4,100,1,0,,0,62.0,4.63,48.6,0.0,0.0,4.501622465438544
2021-04-11,91.76428280805814,0,10.961663112931927,10.961663112931927,6,1,4,101,1,0,,0,63.0,4.63,48.6,0.0,0.0,4.519223145751731
2021-04-12,107.53676177546028,0,13.97478401952203,13.97478401952203,0,0,4,102,0,1,,0,64.0,4.63,48.6,0.0,0.0,4.677832759113584
2021-04-13,108.80457439761881,0,16.43432532005948,16.43432532005948,1,0,4,103,0,1,,0,65.0,4.63,48.6,0.0,0.0,4.689553377633775
2021-04-14,108.23260504057001,0,19.133726444146603,19.133726444146603,2,0,4,104,0,1,,0,66.0,4.63,48.6,0.0,0.0,4.684282661504316
2021-04-15,108.0407834411675,0,16.957882279028535,16.957882279028535,3,0,4,105,0,1,,0,67.0,4.63,48.6,0.0,0.0,4.682508780297304
2021-04-16,109.014862677246,0,17.781759036762942,17.781759036762942,4,0,4,106,0,1,,0,68.0,4.63,48.6,0.0,0.0,4.691484227770787
2021-04-17,91.78985826939956,0,10.266697128903392,10.266697128903392,5,1,4,107,1,0,,0,69.0,4.63,48.6,0.0,0.0,4.519501815155285
2021-04-18,92.3772400429108,0,16.906132548760638,16.906132548760638,6,1,4,108,1,0,,0,70.0,4.63,48.6,0.0,0.0,4.525880628423996
2021-04-19,109.12238258784869,0,16.866237063033616,16.866237063033616,0,0,4,109,0,1,,0,71.0,4.63,48.6,0.0,0.0,4.692470028422844
2021-04-20,112.85187220650978,0,15.527096868016836,15.527096868016836,1,0,4,110,0,1,,0,72.0,4.63,48.6,0.0,0.0,4.726076093347548
2021-04-21,109.8168800583551,0,15.340039019377713,15.340039019377713,2,0,4,111,0,1,,0,73.0,4.63,48.6,0.0,0.0,4.698814251852877
2021-04-22,112.68843700873092,0,17.723079233478547,17.723079233478547,3,0,4,112,0,1,,0,74.0,4.63,48.6,0.0,0.0,4.72462681603695
2021-04-23,109.68828957928575,0,13.49255561066683,13.49255561066683,4,0,4,113,0,1,,0,75.0,4.63,48.6,0.0,0.0,4.697642612077907
2021-04-24,90.28203477047212,0,15.403880447070886,15.403880447070886,5,1,4,114,1,0,,0,76.0,4.63,48.6,0.0,0.0,4.502938490136555
2021-04-25,90.63359391296041,0,19.32988085019068,19.32988085019068,6,1,4,115,0,1,Labour Day,0,77.0,4.63,48.6,0.0,0.0,4.5068249380632075
2021-04-26,115.21197061955667,0,14.165861568524035,14.165861568524035,0,0,4,116,0,1,,0,78.0,4.63,48.6,0.0,0.0,4.746773654491448
2021-04-27,111.41545707171076,0,20.599377947300937,20.599377947300937,1,0,4,117,0,1,,0,79.0,4.63,48.6,0.0,0.0,4.713266070755781
2021-04-28,108.88558068142392,0,22.24148521727096,22.24148521727096,2,0,4,118,0,1,,0,80.0,4.63,48.6,0.0,0.0,4.6902976123697435
2021-04-29,111.69590062686835,0,14.02105522378693,14.02105522378693,3,0,4,119,0,1,,0,81.0,4.63,48.6,0.0,0.0,4.7157800055527135
2021-04-30,109.54052224362137,0,20.674333381342656,20.674333381342656,4,0,4,120,0,1,,0,82.0,4.63,48.6,0.0,0.0,4.696294546950759
2021-05-01,78.92255408983823,0,19.54311019226715,19.54311019226715,5,1,5,121,1,0,Labour Day,0,83.0,5.0,49.9,0.0,0.0,4.368467043654542
2021-05-02,80.62155399646133,0,20.54939735843627,20.54939735843627,6,1,5,122,1,0,Labour Day,0,84.0,5.0,49.9,0.0,0.0,4.389766033073347
2021-05-03,97.0800141528887,0,16.773003660984966,16.773003660984966,0,0,5,123,1,0,Labour Day,0,85.0,5.0,49.9,0.0,0.0,4.575535526644224
2021-05-04,97.47825743937601,0,23.04587512202229,23.04587512202229,1,0,5,124,1,0,Labour Day,0,86.0,5.0,49.9,0.0,0.0,4.579629352513681
2021-05-05,97.13093760531174,0,19.191501240441355,19.191501240441355,2,0,5,125,1,0,Labour Day,0,87.0,5.0,49.9,0.0,0.0,4.57605994046465
2021-05-06,114.26522183728873,0,25.492399374291182,25.492399374291182,3,0,5,126,0,1,,0,88.0,5.0,49.9,1.4923993742911819,0.0,4.738522253611124
2021-05-07,111.14341304096588,0,22.226308070461567,22.226308070461567,4,0,5,127,0,1,,0,89.0,5.0,49.9,0.0,0.0,4.710821376764505
2021-05-08,87.96368077326467,0,18.946219949985572,18.946219949985572,5,1,5,128,0,1,Labour Day,0,90.0,5.0,49.9,0.0,0.0,4.476924010800863
2021-05-09,91.85676830441139,0,24.174262432317622,24.174262432317622,6,1,5,129,1,0,,0,91.0,5.0,49.9,0.17426243231762228,0.0,4.520230497617041
2021-05-10,108.94111459934597,0,17.11820256253044,17.11820256253044,0,0,5,130,0,1,,0,92.0,5.0,49.9,0.0,0.0,4.690807503217178
2021-05-11,108.2204216095718,0,18.00240724686489,18.00240724686489,1,0,5,131,0,1,,0,93.0,5.0,49.9,0.0,0.0,4.684170088063328
2021-05-12,110.56026468529409,0,22.031528938689824,22.031528938689824,2,0,5,132,0,1,,0,94.0,5.0,49.9,0.0,0.0,4.70556075405859
2021-05-13,110.84048517199814,0,17.73327316976586,17.73327316976586,3,0,5,133,0,1,,0,95.0,5.0,49.9,0.0,0.0,4.708092097213618
2021-05-14,111.19614316210958,0,24.731456256465417,24.731456256465417,4,0,5,134,0,1,,0,96.0,5.0,49.9,0.7314562564654175,0.0,4.711295697421007
2021-05-15,93.6076931362184,0,24.885166336743644,24.885166336743644,5,1,5,135,1,0,,0,97.0,5.0,49.9,0.8851663367436444,0.0,4.5391125717322645
2021-05-16,89.05331358624589,0,20.42583101954227,20.42583101954227,6,1,5,136,1,0,,0,98.0,5.0,49.9,0.0,0.0,4.489235219444795
2021-05-17,110.20028218516805,0,21.751400438585275,21.751400438585275,0,0,5,137,0,1,,0,99.0,5.0,49.9,0.0,0.0,4.7022994573794925
2021-05-18,109.94817710062463,0,22.317621496747826,22.317621496747826,1,0,5,138,0,1,,0,100.0,5.0,49.9,0.0,0.0,4.70000913751476
2021-05-19,111.58288982495617,0,24.313310530347945,24.313310530347945,2,0,5,139,0,1,,0,101.0,5.0,49.9,0.31331053034794465,0.0,4.714767721212281
2021-05-20,111.47429348091619,0,22.112910008726796,22.112910008726796,3,0,5,140,0,1,,0,102.0,5.0,49.9,0.0,0.0,4.713794012578373
2021-05-21,110.39777863086644,0,24.467367567694943,24.467367567694943,4,0,5,141,0,1,,0,103.0,5.0,49.9,0.4673675676949429,0.0,4.704090012543339
2021-05-22,92.09081894058417,0,21.720108065647825,21.720108065647825,5,1,5,142,1,0,,0,104.0,5.0,49.9,0.0,0.0,4.522775252522317
2021-05-23,91.22375003396843,0,22.780932360424504,22.780932360424504,6,1,5,143,1,0,,0,105.0,5.0,49.9,0.0,0.0,4.513315280216782
2021-05-24,110.75289971087633,0,25.258994113098172,25.258994113098172,0,0,5,144,0,1,,0,106.0,5.0,49.9,1.258994113098172,0.0,4.707301591073472
2021-05-25,111.83876974176832,0,25.79404682942303,25.79404682942303,1,0,5,145,0,1,,0,107.0,5.0,49.9,1.7940468294230314,0.0,4.717058278261982
2021-05-26,111.25698803996924,0,23.896266745636627,23.896266745636627,2,0,5,146,0,1,,0,108.0,5.0,49.9,0.0,0.0,4.711842732916063
2021-05-27,120.114390066867,0,28.128303048057916,28.128303048057916,3,0,5,147,0,1,,0,109.0,5.0,49.9,4.128303048057916,0.0,4.788444539284487
2021-05-28,121.31627870811121,0,28.55137751381139,28.55137751381139,4,0,5,148,0,1,,0,110.0,5.0,49.9,4.5513775138113886,0.0,4.79840100899115
2021-05-29,95.2801908854749,0,26.168483535070195,26.168483535070195,5,1,5,149,1,0,,0,111.0,5.0,49.9,2.1684835350701945,0.0,4.556821928461021
2021-05-30,96.71546363821675,0,26.732314590975726,26.732314590975726,6,1,5,150,1,0,,0,112.0,5.0,49.9,2.732314590975726,0.0,4.571773303203055
2021-05-31,113.08730122237309,0,22.9551486313443,22.9551486313443,0,0,5,151,0,1,,0,113.0,5.0,49.9,0.0,0.0,4.728160097617348
2021-06-01,109.68834094388818,0,23.431588917773148,23.431588917773148,1,0,6,152,0,1,,0,114.0,5.28,49.9,0.0,0.0,4.697643080355702
2021-06-02,109.63088967290983,0,22.137784753376373,22.137784753376373,2,0,6,153,0,1,,0,115.0,5.28,49.9,0.0,0.0,4.697119174885755
2021-06-03,115.51802536565339,0,26.60046639424824,26.60046639424824,3,0,6,154,0,1,,0,116.0,5.28,49.9,2.60046639424824,0.0,4.7494265815570555
2021-06-04,121.52780238752136,0,28.172620891937612,28.172620891937612,4,0,6,155,0,1,,0,117.0,5.28,49.9,4.172620891937612,0.0,4.800143062838617
2021-06-05,97.76199855800088,0,26.375342874655246,26.375342874655246,5,1,6,156,1,0,,0,118.0,5.28,49.9,2.375342874655246,0.0,4.582535938729058
2021-06-06,102.08873349127082,0,30.054770654693506,30.054770654693506,6,1,6,157,1,0,,0,119.0,5.28,49.9,6.054770654693506,0.0,4.625842371298024
2021-06-07,109.54604197117716,0,24.89328609381541,24.89328609381541,0,0,6,158,0,1,,0,120.0,5.28,49.9,0.8932860938154086,0.0,4.696344935504496
2021-06-08,111.63789075700532,0,25.207417239300245,25.207417239300245,1,0,6,159,0,1,,0,121.0,5.28,49.9,1.207417239300245,0.0,4.715260515234584
2021-06-09,110.51199155690036,0,23.96135070996267,23.96135070996267,2,0,6,160,0,1,,0,122.0,5.28,49.9,0.0,0.0,4.70512403594677
2021-06-10,124.04586549119414,0,29.866784604970317,29.866784604970317,3,0,6,161,0,1,,0,123.0,5.28,49.9,5.8667846049703165,0.0,4.820651380208687
2021-06-11,112.36350336101802,0,24.470749781263486,24.470749781263486,4,0,6,162,0,1,,0,124.0,5.28,49.9,0.47074978126348554,0.0,4.721739181538305
2021-06-12,88.58287147180405,0,28.748325254307748,28.748325254307748,5,1,6,163,1,0,Dragon Boat Festival,0,125.0,5.28,49.9,4.748325254307748,0.0,4.483938514675491
2021-06-13,83.27558325904883,0,25.718811562519907,25.718811562519907,6,1,6,164,1,0,Dragon Boat Festival,0,126.0,5.28,49.9,1.7188115625199067,0.0,4.422155388066609
2021-06-14,110.51800188255578,0,29.129283674217906,29.129283674217906,0,0,6,165,1,0,Dragon Boat Festival,0,127.0,5.28,49.9,5.1292836742179055,0.0,4.705178420653238
2021-06-15,117.2471886987734,0,26.79175786522921,26.79175786522921,1,0,6,166,0,1,,0,128.0,5.28,49.9,2.7917578652292114,0.0,4.764284430056193
2021-06-16,124.26080102926853,0,30.085207369900417,30.085207369900417,2,0,6,167,0,1,,0,129.0,5.28,49.9,6.0852073699004166,0.0,4.822382591011587
2021-06-17,119.25695927026945,0,26.73002207639826,26.73002207639826,3,0,6,168,0,1,,0,130.0,5.28,49.9,2.73002207639826,0.0,4.781280486726191
2021-06-18,109.73468739339164,0,23.63153297254934,23.63153297254934,4,0,6,169,0,1,,0,131.0,5.28,49.9,0.0,0.0,4.69806551960963
2021-06-19,96.47957360351552,0,26.049681022853328,26.049681022853328,5,1,6,170,1,0,,0,132.0,5.28,49.9,2.0496810228533278,0.0,4.569331313436725
