id,source_id,target_id,type,description,direction,lag,confidence,provenance
rel-000858,obs-gdp-secondary-2009-Q2,period-2009-Q2,AT_TIME,观测统计期,,,,
rel-000859,obs-gdp-secondary-2009-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000860,obs-gdp-tertiary-2009-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000861,obs-gdp-tertiary-2009-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000862,obs-gdp-tertiary-2009-Q2,period-2009-Q2,AT_TIME,观测统计期,,,,
rel-000863,obs-gdp-tertiary-2009-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000864,obs-gdp-primary-2009-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000865,obs-gdp-primary-2009-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000866,obs-gdp-primary-2009-Q3,period-2009-Q3,AT_TIME,观测统计期,,,,
rel-000867,obs-gdp-primary-2009-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000868,obs-gdp-secondary-2009-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000869,obs-gdp-secondary-2009-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000870,obs-gdp-secondary-2009-Q3,period-2009-Q3,AT_TIME,观测统计期,,,,
rel-000871,obs-gdp-secondary-2009-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000872,obs-gdp-tertiary-2009-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000873,obs-gdp-tertiary-2009-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000874,obs-gdp-tertiary-2009-Q3,period-2009-Q3,AT_TIME,观测统计期,,,,
rel-000875,obs-gdp-tertiary-2009-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000876,obs-gdp-primary-2009-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000877,obs-gdp-primary-2009-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000878,obs-gdp-primary-2009-Q4,period-2009-Q4,AT_TIME,观测统计期,,,,
rel-000879,obs-gdp-primary-2009-Q4,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000880,obs-gdp-secondary-2009-Q4,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000881,obs-gdp-secondary-2009-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000882,obs-gdp-secondary-2009-Q4,period-2009-Q4,AT_TIME,观测统计期,,,,
rel-000883,obs-gdp-secondary-2009-Q4,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000884,obs-gdp-tertiary-2009-Q4,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000885,obs-gdp-tertiary-2009-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000886,obs-gdp-tertiary-2009-Q4,period-2009-Q4,AT_TIME,观测统计期,,,,
rel-000887,obs-gdp-tertiary-2009-Q4,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000888,obs-gdp-primary-2010-Q1,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000889,obs-gdp-primary-2010-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000890,obs-gdp-primary-2010-Q1,period-2010-Q1,AT_TIME,观测统计期,,,,
rel-000891,obs-gdp-primary-2010-Q1,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000892,obs-gdp-secondary-2010-Q1,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000893,obs-gdp-secondary-2010-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000894,obs-gdp-secondary-2010-Q1,period-2010-Q1,AT_TIME,观测统计期,,,,
rel-000895,obs-gdp-secondary-2010-Q1,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000896,obs-gdp-tertiary-2010-Q1,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000897,obs-gdp-tertiary-2010-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000898,obs-gdp-tertiary-2010-Q1,period-2010-Q1,AT_TIME,观测统计期,,,,
rel-000899,obs-gdp-tertiary-2010-Q1,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000900,obs-gdp-primary-2010-Q2,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000901,obs-gdp-primary-2010-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000902,obs-gdp-primary-2010-Q2,period-2010-Q2,AT_TIME,观测统计期,,,,
rel-000903,obs-gdp-primary-2010-Q2,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000904,obs-gdp-secondary-2010-Q2,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000905,obs-gdp-secondary-2010-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000906,obs-gdp-secondary-2010-Q2,period-2010-Q2,AT_TIME,观测统计期,,,,
rel-000907,obs-gdp-secondary-2010-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000908,obs-gdp-tertiary-2010-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000909,obs-gdp-tertiary-2010-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000910,obs-gdp-tertiary-2010-Q2,period-2010-Q2,AT_TIME,观测统计期,,,,
rel-000911,obs-gdp-tertiary-2010-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000912,obs-gdp-primary-2010-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000913,obs-gdp-primary-2010-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000914,obs-gdp-primary-2010-Q3,period-2010-Q3,AT_TIME,观测统计期,,,,
rel-000915,obs-gdp-primary-2010-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000916,obs-gdp-secondary-2010-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000917,obs-gdp-secondary-2010-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000918,obs-gdp-secondary-2010-Q3,period-2010-Q3,AT_TIME,观测统计期,,,,
rel-000919,obs-gdp-secondary-2010-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000920,obs-gdp-tertiary-2010-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000921,obs-gdp-tertiary-2010-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000922,obs-gdp-tertiary-2010-Q3,period-2010-Q3,AT_TIME,观测统计期,,,,
rel-000923,obs-gdp-tertiary-2010-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000924,obs-gdp-primary-2010-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000925,obs-gdp-primary-2010-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000926,obs-gdp-primary-2010-Q4,period-2010-Q4,AT_TIME,观测统计期,,,,
rel-000927,obs-gdp-primary-2010-Q4,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000928,obs-gdp-secondary-2010-Q4,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000929,obs-gdp-secondary-2010-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000930,obs-gdp-secondary-2010-Q4,period-2010-Q4,AT_TIME,观测统计期,,,,
rel-000931,obs-gdp-secondary-2010-Q4,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000932,obs-gdp-tertiary-2010-Q4,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000933,obs-gdp-tertiary-2010-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000934,obs-gdp-tertiary-2010-Q4,period-2010-Q4,AT_TIME,观测统计期,,,,
rel-000935,obs-gdp-tertiary-2010-Q4,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000936,obs-gdp-primary-2011-Q1,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000937,obs-gdp-primary-2011-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000938,obs-gdp-primary-2011-Q1,period-2011-Q1,AT_TIME,观测统计期,,,,
rel-000939,obs-gdp-primary-2011-Q1,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000940,obs-gdp-secondary-2011-Q1,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000941,obs-gdp-secondary-2011-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000942,obs-gdp-secondary-2011-Q1,period-2011-Q1,AT_TIME,观测统计期,,,,
rel-000943,obs-gdp-secondary-2011-Q1,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000944,obs-gdp-tertiary-2011-Q1,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000945,obs-gdp-tertiary-2011-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000946,obs-gdp-tertiary-2011-Q1,period-2011-Q1,AT_TIME,观测统计期,,,,
rel-000947,obs-gdp-tertiary-2011-Q1,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000948,obs-gdp-primary-2011-Q2,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000949,obs-gdp-primary-2011-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000950,obs-gdp-primary-2011-Q2,period-2011-Q2,AT_TIME,观测统计期,,,,
rel-000951,obs-gdp-primary-2011-Q2,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000952,obs-gdp-secondary-2011-Q2,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000953,obs-gdp-secondary-2011-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000954,obs-gdp-secondary-2011-Q2,period-2011-Q2,AT_TIME,观测统计期,,,,
rel-000955,obs-gdp-secondary-2011-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000956,obs-gdp-tertiary-2011-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000957,obs-gdp-tertiary-2011-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000958,obs-gdp-tertiary-2011-Q2,period-2011-Q2,AT_TIME,观测统计期,,,,
rel-000959,obs-gdp-tertiary-2011-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000960,obs-gdp-primary-2011-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000961,obs-gdp-primary-2011-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000962,obs-gdp-primary-2011-Q3,period-2011-Q3,AT_TIME,观测统计期,,,,
rel-000963,obs-gdp-primary-2011-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000964,obs-gdp-secondary-2011-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000965,obs-gdp-secondary-2011-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000966,obs-gdp-secondary-2011-Q3,period-2011-Q3,AT_TIME,观测统计期,,,,
rel-000967,obs-gdp-secondary-2011-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000968,obs-gdp-tertiary-2011-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000969,obs-gdp-tertiary-2011-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000970,obs-gdp-tertiary-2011-Q3,period-2011-Q3,AT_TIME,观测统计期,,,,
rel-000971,obs-gdp-tertiary-2011-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000972,obs-gdp-primary-2011-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000973,obs-gdp-primary-2011-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000974,obs-gdp-primary-2011-Q4,period-2011-Q4,AT_TIME,观测统计期,,,,
rel-000975,obs-gdp-primary-2011-Q4,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000976,obs-gdp-secondary-2011-Q4,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000977,obs-gdp-secondary-2011-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000978,obs-gdp-secondary-2011-Q4,period-2011-Q4,AT_TIME,观测统计期,,,,
rel-000979,obs-gdp-secondary-2011-Q4,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000980,obs-gdp-tertiary-2011-Q4,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000981,obs-gdp-tertiary-2011-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000982,obs-gdp-tertiary-2011-Q4,period-2011-Q4,AT_TIME,观测统计期,,,,
rel-000983,obs-gdp-tertiary-2011-Q4,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000984,obs-gdp-primary-2012-Q1,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000985,obs-gdp-primary-2012-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000986,obs-gdp-primary-2012-Q1,period-2012-Q1,AT_TIME,观测统计期,,,,
rel-000987,obs-gdp-primary-2012-Q1,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000988,obs-gdp-secondary-2012-Q1,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-000989,obs-gdp-secondary-2012-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000990,obs-gdp-secondary-2012-Q1,period-2012-Q1,AT_TIME,观测统计期,,,,
rel-000991,obs-gdp-secondary-2012-Q1,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000992,obs-gdp-tertiary-2012-Q1,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-000993,obs-gdp-tertiary-2012-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000994,obs-gdp-tertiary-2012-Q1,period-2012-Q1,AT_TIME,观测统计期,,,,
rel-000995,obs-gdp-tertiary-2012-Q1,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-000996,obs-gdp-primary-2012-Q2,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-000997,obs-gdp-primary-2012-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-000998,obs-gdp-primary-2012-Q2,period-2012-Q2,AT_TIME,观测统计期,,,,
rel-000999,obs-gdp-primary-2012-Q2,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001000,obs-gdp-secondary-2012-Q2,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001001,obs-gdp-secondary-2012-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001002,obs-gdp-secondary-2012-Q2,period-2012-Q2,AT_TIME,观测统计期,,,,
rel-001003,obs-gdp-secondary-2012-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001004,obs-gdp-tertiary-2012-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001005,obs-gdp-tertiary-2012-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001006,obs-gdp-tertiary-2012-Q2,period-2012-Q2,AT_TIME,观测统计期,,,,
rel-001007,obs-gdp-tertiary-2012-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001008,obs-gdp-primary-2012-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001009,obs-gdp-primary-2012-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001010,obs-gdp-primary-2012-Q3,period-2012-Q3,AT_TIME,观测统计期,,,,
rel-001011,obs-gdp-primary-2012-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001012,obs-gdp-secondary-2012-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001013,obs-gdp-secondary-2012-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001014,obs-gdp-secondary-2012-Q3,period-2012-Q3,AT_TIME,观测统计期,,,,
rel-001015,obs-gdp-secondary-2012-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001016,obs-gdp-tertiary-2012-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001017,obs-gdp-tertiary-2012-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001018,obs-gdp-tertiary-2012-Q3,period-2012-Q3,AT_TIME,观测统计期,,,,
rel-001019,obs-gdp-tertiary-2012-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001020,obs-gdp-primary-2012-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001021,obs-gdp-primary-2012-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001022,obs-gdp-primary-2012-Q4,period-2012-Q4,AT_TIME,观测统计期,,,,
rel-001023,obs-gdp-primary-2012-Q4,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001024,obs-gdp-secondary-2012-Q4,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001025,obs-gdp-secondary-2012-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001026,obs-gdp-secondary-2012-Q4,period-2012-Q4,AT_TIME,观测统计期,,,,
rel-001027,obs-gdp-secondary-2012-Q4,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001028,obs-gdp-tertiary-2012-Q4,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001029,obs-gdp-tertiary-2012-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001030,obs-gdp-tertiary-2012-Q4,period-2012-Q4,AT_TIME,观测统计期,,,,
rel-001031,obs-gdp-tertiary-2012-Q4,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001032,obs-gdp-primary-2013-Q1,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001033,obs-gdp-primary-2013-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001034,obs-gdp-primary-2013-Q1,period-2013-Q1,AT_TIME,观测统计期,,,,
rel-001035,obs-gdp-primary-2013-Q1,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001036,obs-gdp-secondary-2013-Q1,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001037,obs-gdp-secondary-2013-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001038,obs-gdp-secondary-2013-Q1,period-2013-Q1,AT_TIME,观测统计期,,,,
rel-001039,obs-gdp-secondary-2013-Q1,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001040,obs-gdp-tertiary-2013-Q1,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001041,obs-gdp-tertiary-2013-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001042,obs-gdp-tertiary-2013-Q1,period-2013-Q1,AT_TIME,观测统计期,,,,
rel-001043,obs-gdp-tertiary-2013-Q1,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001044,obs-gdp-primary-2013-Q2,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001045,obs-gdp-primary-2013-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001046,obs-gdp-primary-2013-Q2,period-2013-Q2,AT_TIME,观测统计期,,,,
rel-001047,obs-gdp-primary-2013-Q2,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001048,obs-gdp-secondary-2013-Q2,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001049,obs-gdp-secondary-2013-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001050,obs-gdp-secondary-2013-Q2,period-2013-Q2,AT_TIME,观测统计期,,,,
rel-001051,obs-gdp-secondary-2013-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001052,obs-gdp-tertiary-2013-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001053,obs-gdp-tertiary-2013-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001054,obs-gdp-tertiary-2013-Q2,period-2013-Q2,AT_TIME,观测统计期,,,,
rel-001055,obs-gdp-tertiary-2013-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001056,obs-gdp-primary-2013-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001057,obs-gdp-primary-2013-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001058,obs-gdp-primary-2013-Q3,period-2013-Q3,AT_TIME,观测统计期,,,,
rel-001059,obs-gdp-primary-2013-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001060,obs-gdp-secondary-2013-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001061,obs-gdp-secondary-2013-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001062,obs-gdp-secondary-2013-Q3,period-2013-Q3,AT_TIME,观测统计期,,,,
rel-001063,obs-gdp-secondary-2013-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001064,obs-gdp-tertiary-2013-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001065,obs-gdp-tertiary-2013-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001066,obs-gdp-tertiary-2013-Q3,period-2013-Q3,AT_TIME,观测统计期,,,,
rel-001067,obs-gdp-tertiary-2013-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001068,obs-gdp-primary-2013-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001069,obs-gdp-primary-2013-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001070,obs-gdp-primary-2013-Q4,period-2013-Q4,AT_TIME,观测统计期,,,,
rel-001071,obs-gdp-primary-2013-Q4,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001072,obs-gdp-secondary-2013-Q4,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001073,obs-gdp-secondary-2013-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001074,obs-gdp-secondary-2013-Q4,period-2013-Q4,AT_TIME,观测统计期,,,,
rel-001075,obs-gdp-secondary-2013-Q4,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001076,obs-gdp-tertiary-2013-Q4,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001077,obs-gdp-tertiary-2013-Q4,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001078,obs-gdp-tertiary-2013-Q4,period-2013-Q4,AT_TIME,观测统计期,,,,
rel-001079,obs-gdp-tertiary-2013-Q4,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001080,obs-gdp-primary-2014-Q1,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001081,obs-gdp-primary-2014-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001082,obs-gdp-primary-2014-Q1,period-2014-Q1,AT_TIME,观测统计期,,,,
rel-001083,obs-gdp-primary-2014-Q1,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001084,obs-gdp-secondary-2014-Q1,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001085,obs-gdp-secondary-2014-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001086,obs-gdp-secondary-2014-Q1,period-2014-Q1,AT_TIME,观测统计期,,,,
rel-001087,obs-gdp-secondary-2014-Q1,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001088,obs-gdp-tertiary-2014-Q1,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001089,obs-gdp-tertiary-2014-Q1,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001090,obs-gdp-tertiary-2014-Q1,period-2014-Q1,AT_TIME,观测统计期,,,,
rel-001091,obs-gdp-tertiary-2014-Q1,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001092,obs-gdp-primary-2014-Q2,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001093,obs-gdp-primary-2014-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001094,obs-gdp-primary-2014-Q2,period-2014-Q2,AT_TIME,观测统计期,,,,
rel-001095,obs-gdp-primary-2014-Q2,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001096,obs-gdp-secondary-2014-Q2,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001097,obs-gdp-secondary-2014-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001098,obs-gdp-secondary-2014-Q2,period-2014-Q2,AT_TIME,观测统计期,,,,
rel-001099,obs-gdp-secondary-2014-Q2,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001100,obs-gdp-tertiary-2014-Q2,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001101,obs-gdp-tertiary-2014-Q2,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001102,obs-gdp-tertiary-2014-Q2,period-2014-Q2,AT_TIME,观测统计期,,,,
rel-001103,obs-gdp-tertiary-2014-Q2,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001104,obs-gdp-primary-2014-Q3,indicator-gdp-primary,MEASURES,观测对应指标,,,,
rel-001105,obs-gdp-primary-2014-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001106,obs-gdp-primary-2014-Q3,period-2014-Q3,AT_TIME,观测统计期,,,,
rel-001107,obs-gdp-primary-2014-Q3,source-primary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001108,obs-gdp-secondary-2014-Q3,indicator-gdp-secondary,MEASURES,观测对应指标,,,,
rel-001109,obs-gdp-secondary-2014-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001110,obs-gdp-secondary-2014-Q3,period-2014-Q3,AT_TIME,观测统计期,,,,
rel-001111,obs-gdp-secondary-2014-Q3,source-secondary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001112,obs-gdp-tertiary-2014-Q3,indicator-gdp-tertiary,MEASURES,观测对应指标,,,,
rel-001113,obs-gdp-tertiary-2014-Q3,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-001114,obs-gdp-tertiary-2014-Q3,period-2014-Q3,AT_TIME,观测统计期,,,,
rel-001115,obs-gdp-tertiary-2014-Q3,source-tertiary-xlsx,FROM_SOURCE,数据来源,,,,
rel-001116,obs-gdp-primary-2014-Q4,indicator-gdp-primary,MEASURES,观测对应指标,,,,
