id,label,name,category,indicator_id,region_id,period_id,value,unit,yoy_pct,frequency,source_id,quality_flag,notes
obs-cdd18-2021-08,Observation,2021-08-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2021-08,287,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2021-08,Observation,2021-08-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2021-08,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2021-08,Observation,2021-08-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2021-08,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2021-08,Observation,2021-08-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2021-08,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2021-09,Observation,2021-09-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2021-09,26.317,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2021-09,Observation,2021-09-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2021-09,30.697,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2021-09,Observation,2021-09-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2021-09,22.743,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2021-09,Observation,2021-09-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2021-09,34.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2021-09,Observation,2021-09-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2021-09,19.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2021-09,Observation,2021-09-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2021-09,249.5,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2021-09,Observation,2021-09-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2021-09,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2021-09,Observation,2021-09-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2021-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2021-09,Observation,2021-09-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2021-09,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2021-10,Observation,2021-10-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2021-10,20.045,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2021-10,Observation,2021-10-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2021-10,24.058,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2021-10,Observation,2021-10-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2021-10,16.729,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2021-10,Observation,2021-10-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2021-10,33.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2021-10,Observation,2021-10-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2021-10,9.9,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2021-10,Observation,2021-10-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2021-10,99.3,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2021-10,Observation,2021-10-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2021-10,35.9,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2021-10,Observation,2021-10-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2021-10,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2021-10,Observation,2021-10-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2021-10,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2021-11,Observation,2021-11-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2021-11,13.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2021-11,Observation,2021-11-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2021-11,17.193,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2021-11,Observation,2021-11-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2021-11,9.263,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2021-11,Observation,2021-11-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2021-11,23.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2021-11,Observation,2021-11-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2021-11,2.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2021-11,Observation,2021-11-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2021-11,2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2021-11,Observation,2021-11-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2021-11,149,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2021-11,Observation,2021-11-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2021-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2021-11,Observation,2021-11-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2021-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2021-12,Observation,2021-12-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2021-12,8.203,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2021-12,Observation,2021-12-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2021-12,13.019,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2021-12,Observation,2021-12-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2021-12,4.029,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2021-12,Observation,2021-12-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2021-12,20.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2021-12,Observation,2021-12-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2021-12,-2.4,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2021-12,Observation,2021-12-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2021-12,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2021-12,Observation,2021-12-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2021-12,303.7,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2021-12,Observation,2021-12-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2021-12,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2021-12,Observation,2021-12-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2021-12,5,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-01,Observation,2022-01-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-01,6.629,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-01,Observation,2022-01-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-01,9.965,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-01,Observation,2022-01-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-01,3.555,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-01,Observation,2022-01-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-01,17,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-01,Observation,2022-01-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-01,-2.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-01,Observation,2022-01-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-01,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-01,Observation,2022-01-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-01,352.5,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-01,Observation,2022-01-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-01,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-01,Observation,2022-01-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-01,4,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-02,Observation,2022-02-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-02,5.036,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-02,Observation,2022-02-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-02,8.111,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-02,Observation,2022-02-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-02,2.279,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-02,Observation,2022-02-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-02,22.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-02,Observation,2022-02-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-02,-1.3,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-02,Observation,2022-02-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-02,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-02,Observation,2022-02-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-02,363,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-02,Observation,2022-02-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-02,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-02,Observation,2022-02-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-02,4,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-03,Observation,2022-03-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-03,14.003,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2022-03,Observation,2022-03-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2022-03,19.129,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2022-03,Observation,2022-03-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2022-03,9.413,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2022-03,Observation,2022-03-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2022-03,28,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2022-03,Observation,2022-03-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2022-03,2.7,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2022-03,Observation,2022-03-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2022-03,10,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2022-03,Observation,2022-03-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2022-03,133.9,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2022-03,Observation,2022-03-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2022-03,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2022-03,Observation,2022-03-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2022-03,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2022-04,Observation,2022-04-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2022-04,17.213,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
